Entity,Code,Day,Daily doses administered (7-day rolling average)
Minnesota,,2020-12-26,13239
Minnesota,,2020-12-27,18032
Minnesota,,2020-12-28,19841
Minnesota,,2020-12-29,18478
Minnesota,,2020-12-30,19574
Minnesota,,2020-12-31,20670
Minnesota,,2021-01-01,21767
Minnesota,,2021-01-02,22863
Minnesota,,2021-01-03,18828
Minnesota,,2021-01-04,18147
Minnesota,,2021-01-05,17395
Minnesota,,2021-01-06,18730
Minnesota,,2021-01-07,20059
Minnesota,,2021-01-08,21899
Minnesota,,2021-01-09,19541
Minnesota,,2021-01-10,20408
Minnesota,,2021-01-11,20257
Minnesota,,2021-01-12,20519
Minnesota,,2021-01-13,20135
Minnesota,,2021-01-14,19753
Minnesota,,2021-01-15,15563
Minnesota,,2021-01-16,15571
Minnesota,,2021-01-17,12354
Minnesota,,2021-01-18,18491
Minnesota,,2021-01-19,18099
Minnesota,,2021-01-20,17343
Minnesota,,2021-01-21,17100
Minnesota,,2021-01-22,20010
Minnesota,,2021-01-23,20101
Minnesota,,2021-01-24,21107
Minnesota,,2021-01-25,14274
Minnesota,,2021-01-26,13811
Minnesota,,2021-01-27,13617
Minnesota,,2021-01-28,13211
Minnesota,,2021-01-29,12829
Minnesota,,2021-01-30,12785
Minnesota,,2021-01-31,12433
Minnesota,,2021-02-01,12242
Minnesota,,2021-02-02,11982
Minnesota,,2021-02-03,11689
Minnesota,,2021-02-04,10858
Minnesota,,2021-02-05,8337
Minnesota,,2021-02-06,11095
Minnesota,,2021-02-07,11274
Minnesota,,2021-02-08,10845
Minnesota,,2021-02-09,10326
Minnesota,,2021-02-10,9835
Minnesota,,2021-02-11,9446
Minnesota,,2021-02-12,10854
Minnesota,,2021-02-13,8032
Minnesota,,2021-02-14,8366
Minnesota,,2021-02-15,7960
Minnesota,,2021-02-16,7965
Minnesota,,2021-02-17,7654
Minnesota,,2021-02-18,7368
Minnesota,,2021-02-19,5938
Minnesota,,2021-02-20,5942
Minnesota,,2021-02-21,4761
Minnesota,,2021-02-22,6874
Minnesota,,2021-02-23,6374
Minnesota,,2021-02-24,6021
Minnesota,,2021-02-25,5817
Minnesota,,2021-02-26,6605
Minnesota,,2021-02-27,7394
Minnesota,,2021-02-28,7675
Minnesota,,2021-03-01,5653
Minnesota,,2021-03-02,5623
Minnesota,,2021-03-03,5450
Minnesota,,2021-03-04,5188
Minnesota,,2021-03-05,5289
Minnesota,,2021-03-06,4882
Minnesota,,2021-03-07,4758
Minnesota,,2021-03-08,4390
Minnesota,,2021-03-09,4148
Minnesota,,2021-03-10,4008
Minnesota,,2021-03-11,3890
Minnesota,,2021-03-12,3647
Minnesota,,2021-03-13,3511
Minnesota,,2021-03-14,3482
Minnesota,,2021-03-15,3355
Minnesota,,2021-03-16,3237
Minnesota,,2021-03-17,3178
Minnesota,,2021-03-18,3220
Minnesota,,2021-03-19,2583
Minnesota,,2021-03-20,3116
Minnesota,,2021-03-21,2986
Minnesota,,2021-03-22,2996
Minnesota,,2021-03-23,3009
Minnesota,,2021-03-24,3001
Minnesota,,2021-03-25,2939
Minnesota,,2021-03-26,3470
Minnesota,,2021-03-27,2893
Minnesota,,2021-03-28,3005
Minnesota,,2021-03-29,3012
Minnesota,,2021-03-30,3083
Minnesota,,2021-03-31,3233
Minnesota,,2021-04-01,3975
Minnesota,,2021-04-02,5151
Minnesota,,2021-04-03,6066
Minnesota,,2021-04-04,6539
Minnesota,,2021-04-05,7274
Minnesota,,2021-04-06,8345
Minnesota,,2021-04-07,9226
Minnesota,,2021-04-08,9665
Minnesota,,2021-04-09,10092
Minnesota,,2021-04-10,10012
Minnesota,,2021-04-11,9961
Minnesota,,2021-04-12,10363
Minnesota,,2021-04-13,10837
Minnesota,,2021-04-14,11546
Minnesota,,2021-04-15,11731
Minnesota,,2021-04-16,11508
Minnesota,,2021-04-17,11197
Minnesota,,2021-04-18,11192
Minnesota,,2021-04-19,10872
Minnesota,,2021-04-20,10847
Minnesota,,2021-04-21,10591
Minnesota,,2021-04-22,10690
Minnesota,,2021-04-23,10653
Minnesota,,2021-04-24,9923
Minnesota,,2021-04-25,10468
Minnesota,,2021-04-26,10444
Minnesota,,2021-04-27,10045
Minnesota,,2021-04-28,9756
Minnesota,,2021-04-29,9301
Minnesota,,2021-04-30,9330
Minnesota,,2021-05-01,9830
Minnesota,,2021-05-02,9156
Minnesota,,2021-05-03,9183
Minnesota,,2021-05-04,9020
Minnesota,,2021-05-05,8970
Minnesota,,2021-05-06,9139
Minnesota,,2021-05-07,8741
Minnesota,,2021-05-08,8789
Minnesota,,2021-05-09,8853
Minnesota,,2021-05-10,8992
Minnesota,,2021-05-11,8890
Minnesota,,2021-05-12,8866
Minnesota,,2021-05-13,8796
Minnesota,,2021-05-14,8613
Minnesota,,2021-05-15,8065
Minnesota,,2021-05-16,8580
Minnesota,,2021-05-17,7183
Minnesota,,2021-05-18,8309
Minnesota,,2021-05-19,8259
Minnesota,,2021-05-20,8385
Minnesota,,2021-05-21,8622
Minnesota,,2021-05-22,8622
Minnesota,,2021-05-23,8843
Minnesota,,2021-05-24,10244
Minnesota,,2021-05-25,9459
Minnesota,,2021-05-26,9781
Minnesota,,2021-05-27,8389
Minnesota,,2021-05-28,7219
Minnesota,,2021-05-29,7620
Minnesota,,2021-05-30,6818
Minnesota,,2021-05-31,7943
Minnesota,,2021-06-01,7126
Minnesota,,2021-06-02,6601
Minnesota,,2021-06-03,6230
Minnesota,,2021-06-04,7086
Minnesota,,2021-06-05,7185
Minnesota,,2021-06-06,8403
Minnesota,,2021-06-07,6849
Minnesota,,2021-06-08,7113
Minnesota,,2021-06-09,7244
Minnesota,,2021-06-10,8301
Minnesota,,2021-06-11,8088
Minnesota,,2021-06-12,7948
Minnesota,,2021-06-13,6329
Minnesota,,2021-06-14,5309
Minnesota,,2021-06-15,4075
Minnesota,,2021-06-16,3585
Minnesota,,2021-06-17,3545
Minnesota,,2021-06-18,3546
Minnesota,,2021-06-19,4233
Minnesota,,2021-06-20,5279
Minnesota,,2021-06-21,6302
Minnesota,,2021-06-22,7028
Minnesota,,2021-06-23,6732
Minnesota,,2021-06-24,6435
Minnesota,,2021-06-25,6139
Minnesota,,2021-06-26,5842
Minnesota,,2021-06-27,5545
Minnesota,,2021-06-28,5249
Minnesota,,2021-06-29,5121
Minnesota,,2021-06-30,4994
Minnesota,,2021-07-01,4867
Minnesota,,2021-07-02,4739
Minnesota,,2021-07-03,4612
Minnesota,,2021-07-04,4484
Minnesota,,2021-07-05,4357
Minnesota,,2021-07-06,4422
Minnesota,,2021-07-07,4486
Minnesota,,2021-07-08,4551
Minnesota,,2021-07-09,4616
Minnesota,,2021-07-10,4681
Minnesota,,2021-07-11,4746
Minnesota,,2021-07-12,4810
Minnesota,,2021-07-13,4874
Minnesota,,2021-07-14,4938
Minnesota,,2021-07-15,5002
Minnesota,,2021-07-16,5066
Minnesota,,2021-07-17,5130
Minnesota,,2021-07-18,5194
Minnesota,,2021-07-19,5258
Minnesota,,2021-07-20,5453
Minnesota,,2021-07-21,5648
Minnesota,,2021-07-22,5843
Minnesota,,2021-07-23,6038
Minnesota,,2021-07-24,6233
Minnesota,,2021-07-25,6428
Minnesota,,2021-07-26,6623
Minnesota,,2021-07-27,6528
Minnesota,,2021-07-28,6433
Minnesota,,2021-07-29,6338
Minnesota,,2021-07-30,6243
Minnesota,,2021-07-31,6148
Minnesota,,2021-08-01,6054
Minnesota,,2021-08-02,5959
Minnesota,,2021-08-03,5800
Minnesota,,2021-08-04,5641
Minnesota,,2021-08-05,5482
Minnesota,,2021-08-06,5323
Minnesota,,2021-08-07,5164
Minnesota,,2021-08-08,5005
Minnesota,,2021-08-09,4846
Minnesota,,2021-08-10,4843
Minnesota,,2021-08-11,4840
Minnesota,,2021-08-12,4837
Minnesota,,2021-08-13,4835
Minnesota,,2021-08-14,4832
Minnesota,,2021-08-15,4829
Minnesota,,2021-08-16,4826
Minnesota,,2021-08-17,4705
Minnesota,,2021-08-18,4584
Minnesota,,2021-08-19,4463
Minnesota,,2021-08-20,4342
Minnesota,,2021-08-21,4221
Minnesota,,2021-08-22,4100
Minnesota,,2021-08-23,3979
Minnesota,,2021-08-24,3996
Minnesota,,2021-08-25,4013
Minnesota,,2021-08-26,4031
Minnesota,,2021-08-27,4048
Minnesota,,2021-08-28,4065
Minnesota,,2021-08-29,4082
Minnesota,,2021-08-30,4099
Minnesota,,2021-08-31,3940
Minnesota,,2021-09-01,3781
Minnesota,,2021-09-02,3622
Minnesota,,2021-09-03,3464
Minnesota,,2021-09-04,3305
Minnesota,,2021-09-05,3146
Minnesota,,2021-09-06,2987
Minnesota,,2021-09-07,3312
Minnesota,,2021-09-08,3637
Minnesota,,2021-09-09,3962
Minnesota,,2021-09-10,4287
Minnesota,,2021-09-11,4612
Minnesota,,2021-09-12,4937
Minnesota,,2021-09-13,5262
Minnesota,,2021-09-14,6160
Minnesota,,2021-09-15,7059
Minnesota,,2021-09-16,7957
Minnesota,,2021-09-17,8855
Minnesota,,2021-09-18,9753
Minnesota,,2021-09-19,10652
Minnesota,,2021-09-20,11550
Minnesota,,2021-09-21,12306
Minnesota,,2021-09-22,13062
Minnesota,,2021-09-23,13817
Minnesota,,2021-09-24,14573
Minnesota,,2021-09-25,15329
Minnesota,,2021-09-26,16084
Minnesota,,2021-09-27,16840
Minnesota,,2021-09-28,16857
Minnesota,,2021-09-29,16874
Minnesota,,2021-09-30,16891
Minnesota,,2021-10-01,16908
Minnesota,,2021-10-02,16925
Minnesota,,2021-10-03,16942
Minnesota,,2021-10-04,16959
Minnesota,,2021-10-05,17192
Minnesota,,2021-10-06,17424
Minnesota,,2021-10-07,17657
Minnesota,,2021-10-08,17889
Minnesota,,2021-10-09,18122
Minnesota,,2021-10-10,18354
Minnesota,,2021-10-11,18587
Minnesota,,2021-10-12,18517
Minnesota,,2021-10-13,18448
Minnesota,,2021-10-14,18379
Minnesota,,2021-10-15,18309
Minnesota,,2021-10-16,18240
Minnesota,,2021-10-17,18171
Minnesota,,2021-10-18,18102
Minnesota,,2021-10-19,18363
Minnesota,,2021-10-20,18625
Minnesota,,2021-10-21,18886
Minnesota,,2021-10-22,19148
Minnesota,,2021-10-23,19409
Minnesota,,2021-10-24,19671
Minnesota,,2021-10-25,19933
Minnesota,,2021-10-26,19731
Minnesota,,2021-10-27,19530
Minnesota,,2021-10-28,19329
Minnesota,,2021-10-29,19128
Minnesota,,2021-10-30,18927
Minnesota,,2021-10-31,18726
Minnesota,,2021-11-01,18525
Minnesota,,2021-11-02,18168
Minnesota,,2021-11-03,17811
Minnesota,,2021-11-04,17455
Minnesota,,2021-11-05,17098
Minnesota,,2021-11-06,16741
Minnesota,,2021-11-07,16384
Minnesota,,2021-11-08,16027
Minnesota,,2021-11-09,15753
Minnesota,,2021-11-10,15478
Minnesota,,2021-11-11,15203
Minnesota,,2021-11-12,14928
Minnesota,,2021-11-13,14654
Minnesota,,2021-11-14,14379
Minnesota,,2021-11-15,14104
Minnesota,,2021-11-16,13885
Minnesota,,2021-11-17,13666
Minnesota,,2021-11-18,13446
Minnesota,,2021-11-19,13227
Minnesota,,2021-11-20,13008
Minnesota,,2021-11-21,12789
Minnesota,,2021-11-22,12570
Minnesota,,2021-11-23,11897
Minnesota,,2021-11-24,11224
Minnesota,,2021-11-25,10551
Minnesota,,2021-11-26,9878
Minnesota,,2021-11-27,9206
Minnesota,,2021-11-28,8533
Minnesota,,2021-11-29,7860
Minnesota,,2021-11-30,8011
Minnesota,,2021-12-01,8161
Minnesota,,2021-12-02,8312
Minnesota,,2021-12-03,8463
Minnesota,,2021-12-04,8613
Minnesota,,2021-12-05,8764
Minnesota,,2021-12-06,8915
Minnesota,,2021-12-07,8908
Minnesota,,2021-12-08,8901
Minnesota,,2021-12-09,8894
Minnesota,,2021-12-10,8887
Minnesota,,2021-12-11,8880
Minnesota,,2021-12-12,8873
Minnesota,,2021-12-13,8866
Minnesota,,2021-12-14,8625
Minnesota,,2021-12-15,8383
Minnesota,,2021-12-16,8142
Minnesota,,2021-12-17,7900
Minnesota,,2021-12-18,7658
Minnesota,,2021-12-19,7417
Minnesota,,2021-12-20,7175
Minnesota,,2021-12-21,6902
Minnesota,,2021-12-22,6628
Minnesota,,2021-12-23,6355
Minnesota,,2021-12-24,6081
Minnesota,,2021-12-25,5808
Minnesota,,2021-12-26,5535
Minnesota,,2021-12-27,5261
Minnesota,,2021-12-28,5121
Minnesota,,2021-12-29,4981
Minnesota,,2021-12-30,4841
Minnesota,,2021-12-31,4701
Minnesota,,2022-01-01,4561
Minnesota,,2022-01-02,4421
Minnesota,,2022-01-03,4281
Minnesota,,2022-01-04,4152
Minnesota,,2022-01-05,4022
Minnesota,,2022-01-06,3892
Minnesota,,2022-01-07,3762
Minnesota,,2022-01-08,3632
Minnesota,,2022-01-09,3502
Minnesota,,2022-01-10,3373
Minnesota,,2022-01-11,3484
Minnesota,,2022-01-12,3595
Minnesota,,2022-01-13,3706
Minnesota,,2022-01-14,3818
Minnesota,,2022-01-15,3929
Minnesota,,2022-01-16,4040
Minnesota,,2022-01-17,4152
Minnesota,,2022-01-18,4016
Minnesota,,2022-01-19,3881
Minnesota,,2022-01-20,3745
Minnesota,,2022-01-21,3609
Minnesota,,2022-01-22,3474
Minnesota,,2022-01-23,3338
Minnesota,,2022-01-24,3203
Minnesota,,2022-01-25,3144
Minnesota,,2022-01-26,3086
Minnesota,,2022-01-27,3027
Minnesota,,2022-01-28,2969
Minnesota,,2022-01-29,2910
Minnesota,,2022-01-30,2852
Minnesota,,2022-01-31,2793
Minnesota,,2022-02-01,2758
Minnesota,,2022-02-02,2722
Minnesota,,2022-02-03,2686
Minnesota,,2022-02-04,2650
Minnesota,,2022-02-05,2614
Minnesota,,2022-02-06,2579
Minnesota,,2022-02-07,2543
Minnesota,,2022-02-08,2503
Minnesota,,2022-02-09,2463
Minnesota,,2022-02-10,2424
Minnesota,,2022-02-11,2384
Minnesota,,2022-02-12,2344
Minnesota,,2022-02-13,2305
Minnesota,,2022-02-14,2265
Minnesota,,2022-02-15,2239
Minnesota,,2022-02-16,2213
Minnesota,,2022-02-17,2188
Minnesota,,2022-02-18,2162
Minnesota,,2022-02-19,2136
Minnesota,,2022-02-20,2110
Minnesota,,2022-02-21,2085
Minnesota,,2022-02-22,1992
Minnesota,,2022-02-23,1899
Minnesota,,2022-02-24,1806
Minnesota,,2022-02-25,1714
Minnesota,,2022-02-26,1621
Minnesota,,2022-02-27,1528
Minnesota,,2022-02-28,1435
Minnesota,,2022-03-01,1478
Minnesota,,2022-03-02,1520
Minnesota,,2022-03-03,1562
Minnesota,,2022-03-04,1604
Minnesota,,2022-03-05,1646
Minnesota,,2022-03-06,1688
Minnesota,,2022-03-07,1730
Minnesota,,2022-03-08,1732
Minnesota,,2022-03-09,1733
Minnesota,,2022-03-10,1735
Minnesota,,2022-03-11,1736
Minnesota,,2022-03-12,1738
Minnesota,,2022-03-13,1739
Minnesota,,2022-03-14,1741
Minnesota,,2022-03-15,1707
Minnesota,,2022-03-16,1674
Minnesota,,2022-03-17,1640
Minnesota,,2022-03-18,1606
Minnesota,,2022-03-19,1573
Minnesota,,2022-03-20,1539
Minnesota,,2022-03-21,1506
Minnesota,,2022-03-22,1509
Minnesota,,2022-03-23,1511
Minnesota,,2022-03-24,1514
Minnesota,,2022-03-25,1517
Minnesota,,2022-03-26,1520
Minnesota,,2022-03-27,1523
Minnesota,,2022-03-28,1526
Minnesota,,2022-03-29,1514
Minnesota,,2022-03-30,1501
Minnesota,,2022-03-31,1489
Minnesota,,2022-04-01,1476
Minnesota,,2022-04-02,1464
Minnesota,,2022-04-03,1451
Minnesota,,2022-04-04,1438
Minnesota,,2022-04-05,1407
Minnesota,,2022-04-06,1375
Minnesota,,2022-04-07,1343
Minnesota,,2022-04-08,1312
Minnesota,,2022-04-09,1280
Minnesota,,2022-04-10,1248
Minnesota,,2022-04-11,1217
Minnesota,,2022-04-12,1221
Minnesota,,2022-04-13,1226
Minnesota,,2022-04-14,1231
Minnesota,,2022-04-15,1236
Minnesota,,2022-04-16,1240
Minnesota,,2022-04-17,1245
Minnesota,,2022-04-18,1250
Minnesota,,2022-04-19,1258
Minnesota,,2022-04-20,1265
Minnesota,,2022-04-21,1273
Minnesota,,2022-04-22,1281
Minnesota,,2022-04-23,1289
Minnesota,,2022-04-24,1297
Minnesota,,2022-04-25,1305
Minnesota,,2022-04-26,1409
Minnesota,,2022-04-27,1513
Minnesota,,2022-04-28,1617
Minnesota,,2022-04-29,1721
Minnesota,,2022-04-30,1825
Minnesota,,2022-05-01,1930
Minnesota,,2022-05-02,2034
Minnesota,,2022-05-03,2070
Minnesota,,2022-05-04,2107
Minnesota,,2022-05-05,2143
Minnesota,,2022-05-06,2179
Minnesota,,2022-05-07,2216
Minnesota,,2022-05-08,2252
Minnesota,,2022-05-09,2289
Mississippi,,2020-01-13,6745
Mississippi,,2020-01-14,8652
Mississippi,,2020-01-15,9928
Mississippi,,2020-01-16,9274
Mississippi,,2020-01-17,8881
Mississippi,,2020-01-18,8620
Mississippi,,2020-01-19,8433
Mississippi,,2020-01-20,8757
Mississippi,,2020-01-21,9263
Mississippi,,2020-01-22,9457
Mississippi,,2020-01-23,8412
Mississippi,,2020-01-24,11241
Mississippi,,2020-01-25,10671
Mississippi,,2020-01-26,9777
Mississippi,,2020-01-27,9665
Mississippi,,2020-01-28,9222
Mississippi,,2020-01-29,8889
Mississippi,,2020-01-30,10280
Mississippi,,2020-01-31,8395
Mississippi,,2020-02-01,8271
Mississippi,,2020-02-02,8302
Mississippi,,2020-02-03,8667
Mississippi,,2020-02-04,7094
Mississippi,,2020-02-05,9019
Mississippi,,2020-02-06,11140
Mississippi,,2020-02-07,12090
Mississippi,,2020-02-08,12653
Mississippi,,2020-02-09,12708
Mississippi,,2020-02-10,13515
Mississippi,,2020-02-11,16356
Mississippi,,2020-02-12,15778
Mississippi,,2020-02-13,15323
Mississippi,,2020-02-14,15167
Mississippi,,2020-02-15,15050
Mississippi,,2020-02-16,15612
Mississippi,,2020-02-17,13265
Mississippi,,2020-02-18,10423
Mississippi,,2020-02-19,12567
Mississippi,,2020-02-20,10529
Mississippi,,2020-02-21,9131
Mississippi,,2020-02-22,9468
Mississippi,,2020-02-23,9613
Mississippi,,2020-02-24,12443
Mississippi,,2020-02-25,12517
Mississippi,,2020-02-26,13282
Mississippi,,2020-02-27,16004
Mississippi,,2020-02-28,18305
Mississippi,,2020-02-29,19723
Mississippi,,2020-03-01,20112
Mississippi,,2020-03-02,20044
Mississippi,,2020-03-03,22804
Mississippi,,2020-03-04,20469
Mississippi,,2020-03-05,20482
Mississippi,,2020-03-06,20778
Mississippi,,2020-03-07,19879
Mississippi,,2020-03-08,19173
Mississippi,,2020-03-09,19362
Mississippi,,2020-03-10,19713
Mississippi,,2020-03-11,16281
Mississippi,,2020-03-12,22880
Mississippi,,2020-03-13,18898
Mississippi,,2020-03-14,18256
Mississippi,,2020-03-15,17927
Mississippi,,2020-03-16,17158
Mississippi,,2020-03-17,16757
Mississippi,,2020-03-18,17736
Mississippi,,2020-03-19,10734
Mississippi,,2020-03-20,14216
Mississippi,,2020-03-21,14032
Mississippi,,2020-03-22,14060
Mississippi,,2020-03-23,14827
Mississippi,,2020-03-24,15518
Mississippi,,2020-03-25,14491
Mississippi,,2020-03-26,17208
Mississippi,,2020-03-27,13933
Mississippi,,2020-03-28,18848
Mississippi,,2020-03-29,18950
Mississippi,,2020-03-30,19043
Mississippi,,2020-03-31,15803
Mississippi,,2020-04-01,19897
Mississippi,,2020-04-02,17668
Mississippi,,2020-04-03,20992
Mississippi,,2020-04-04,15258
Mississippi,,2020-04-05,15905
Mississippi,,2020-04-06,15517
Mississippi,,2020-04-07,18507
Mississippi,,2020-04-08,17589
Mississippi,,2020-04-09,17343
Mississippi,,2020-04-10,17485
Mississippi,,2020-04-11,17504
Mississippi,,2020-04-12,17776
Mississippi,,2020-04-13,17941
Mississippi,,2020-04-14,17296
Mississippi,,2020-04-15,16736
Mississippi,,2020-04-16,13221
Mississippi,,2020-04-17,14800
Mississippi,,2020-04-18,14825
Mississippi,,2020-04-19,14352
Mississippi,,2020-04-20,13461
Mississippi,,2020-04-21,13229
Mississippi,,2020-04-22,12744
Mississippi,,2020-04-23,12735
Mississippi,,2020-04-24,7661
Mississippi,,2020-04-25,7624
Mississippi,,2020-04-26,11712
Mississippi,,2020-04-27,11151
Mississippi,,2020-04-28,8864
Mississippi,,2020-04-29,10333
Mississippi,,2020-04-30,10306
Mississippi,,2020-05-01,10186
Mississippi,,2020-05-02,10184
Mississippi,,2020-05-03,8750
Mississippi,,2020-05-04,8625
Mississippi,,2020-05-05,8686
Mississippi,,2020-05-06,7830
Mississippi,,2020-05-07,9131
Mississippi,,2020-05-08,9127
Mississippi,,2020-05-09,9113
Mississippi,,2020-05-10,8219
Mississippi,,2020-05-11,7014
Mississippi,,2020-05-12,6920
Mississippi,,2020-05-13,5933
Mississippi,,2020-05-14,4635
Mississippi,,2020-05-15,4628
Mississippi,,2020-05-16,4628
Mississippi,,2020-05-17,4893
Mississippi,,2020-05-18,5541
Mississippi,,2020-05-19,6682
Mississippi,,2020-05-20,5827
Mississippi,,2020-05-21,5830
Mississippi,,2020-05-22,5826
Mississippi,,2020-05-23,5830
Mississippi,,2020-05-24,6129
Mississippi,,2020-05-25,6174
Mississippi,,2020-05-26,5031
Mississippi,,2020-05-27,5808
Mississippi,,2020-05-28,5824
Mississippi,,2020-05-29,5794
Mississippi,,2020-05-30,5790
Mississippi,,2020-05-31,2597
Mississippi,,2020-06-01,4299
Mississippi,,2020-06-02,4790
Mississippi,,2020-06-03,3050
Mississippi,,2020-06-04,3018
Mississippi,,2020-06-05,3011
Mississippi,,2020-06-06,3064
Mississippi,,2020-06-07,6241
Mississippi,,2020-06-08,4420
Mississippi,,2020-06-09,4685
Mississippi,,2020-06-10,4672
Mississippi,,2020-06-11,4665
Mississippi,,2020-06-12,4694
Mississippi,,2020-06-13,4677
Mississippi,,2020-06-14,4417
Mississippi,,2020-06-15,3813
Mississippi,,2020-06-16,4734
Mississippi,,2020-06-17,5450
Mississippi,,2020-06-18,5464
Mississippi,,2020-06-19,5434
Mississippi,,2020-06-20,5404
Mississippi,,2020-06-21,4579
Mississippi,,2020-06-22,4973
Mississippi,,2020-06-23,3302
Mississippi,,2020-06-24,3714
Mississippi,,2020-06-25,3697
Mississippi,,2020-06-26,3700
Mississippi,,2020-06-27,3714
Mississippi,,2020-06-28,4328
Mississippi,,2020-06-29,4358
Mississippi,,2020-06-30,4884
Mississippi,,2020-07-01,3769
Mississippi,,2020-07-02,3776
Mississippi,,2020-07-03,3775
Mississippi,,2020-07-04,3755
Mississippi,,2020-07-05,1047
Mississippi,,2020-07-06,17332
Mississippi,,2020-07-07,17500
Mississippi,,2020-07-08,18038
Mississippi,,2020-07-09,18030
Mississippi,,2020-07-10,18045
Mississippi,,2020-07-11,18045
Mississippi,,2020-07-12,19598
Mississippi,,2020-07-13,3571
Mississippi,,2020-07-14,3447
Mississippi,,2020-07-15,2953
Mississippi,,2020-07-16,4371
Mississippi,,2020-07-17,4369
Mississippi,,2020-07-18,4373
Mississippi,,2020-07-19,4161
Mississippi,,2020-07-20,4215
Mississippi,,2020-07-21,4620
Mississippi,,2020-07-22,4569
Mississippi,,2020-07-23,5270
Mississippi,,2020-07-24,5287
Mississippi,,2020-07-25,5284
Mississippi,,2020-07-26,3944
Mississippi,,2020-07-27,6572
Mississippi,,2020-07-28,5583
Mississippi,,2020-07-29,8181
Mississippi,,2020-07-30,6081
Mississippi,,2020-07-31,6077
Mississippi,,2020-08-01,6077
Mississippi,,2020-08-02,6094
Mississippi,,2020-08-03,8128
Mississippi,,2020-08-04,8151
Mississippi,,2020-08-05,5554
Mississippi,,2020-08-06,10213
Mississippi,,2020-08-07,11915
Mississippi,,2020-08-08,11920
Mississippi,,2020-08-09,11909
Mississippi,,2020-08-10,9545
Mississippi,,2020-08-11,10933
Mississippi,,2020-08-12,12650
Mississippi,,2020-08-13,10206
Mississippi,,2020-08-14,8484
Mississippi,,2020-08-15,8486
Mississippi,,2020-08-16,12764
Mississippi,,2020-08-17,11454
Mississippi,,2020-08-18,10049
Mississippi,,2020-08-19,12703
Mississippi,,2020-08-20,12427
Mississippi,,2020-08-21,12462
Mississippi,,2020-08-22,12474
Mississippi,,2020-08-23,13073
Mississippi,,2020-08-24,11438
Mississippi,,2020-08-25,11443
Mississippi,,2020-08-26,11419
Mississippi,,2020-08-27,9531
Mississippi,,2020-08-28,9581
Mississippi,,2020-08-29,9568
Mississippi,,2020-08-30,4702
Mississippi,,2020-08-31,11481
Mississippi,,2020-09-01,11476
Mississippi,,2020-09-02,16043
Mississippi,,2020-09-03,17927
Mississippi,,2020-09-04,17849
Mississippi,,2020-09-05,17861
Mississippi,,2020-09-06,17866
Mississippi,,2020-09-07,11015
Mississippi,,2020-09-08,16402
Mississippi,,2020-09-09,7542
Mississippi,,2020-09-10,9008
Mississippi,,2020-09-11,9075
Mississippi,,2020-09-12,9121
Mississippi,,2020-09-13,12845
Mississippi,,2020-09-14,14331
Mississippi,,2020-09-15,10497
Mississippi,,2020-09-16,10465
Mississippi,,2020-09-17,9859
Mississippi,,2020-09-18,9846
Mississippi,,2020-09-19,9787
Mississippi,,2020-09-20,8825
Mississippi,,2020-09-21,8214
Mississippi,,2020-09-22,6678
Mississippi,,2020-09-23,8896
Mississippi,,2020-09-24,7244
Mississippi,,2020-09-25,7202
Mississippi,,2020-09-26,7203
Mississippi,,2020-09-27,4427
Mississippi,,2020-09-28,6712
Mississippi,,2020-09-29,7560
Mississippi,,2020-09-30,6419
Mississippi,,2020-10-01,5250
Mississippi,,2020-10-02,5229
Mississippi,,2020-10-03,5222
Mississippi,,2020-10-04,9054
Mississippi,,2020-10-05,6700
Mississippi,,2020-10-06,6712
Mississippi,,2020-10-07,7048
Mississippi,,2020-10-08,7049
Mississippi,,2020-10-09,8059
Mississippi,,2020-10-10,9080
Mississippi,,2020-10-11,6261
Mississippi,,2020-10-12,6265
Mississippi,,2020-10-13,5714
Mississippi,,2020-10-14,6169
Mississippi,,2020-10-15,8075
Mississippi,,2020-10-16,7087
Mississippi,,2020-10-17,6066
Mississippi,,2020-10-18,6946
Mississippi,,2020-10-19,6931
Mississippi,,2020-10-20,6603
Mississippi,,2020-10-21,6547
Mississippi,,2020-10-22,4658
Mississippi,,2020-10-23,4647
Mississippi,,2020-10-24,4647
